Kepler ID KOI Dur(h) Depth(ppm) SNR t0  t0_uncer  Period(days)  e_Period(days)  a/R*  e_a/R*  r/R*  e_r/R*  b e_b Rad(Earth) a(AU)  Teq(K) EBprob  Vet Fop Note  f_KOI 
6849046 201.01  2.836 6043  777 70.560  3.0e-4  4.225386  7.2e-6  12.387  0.032 0.072 1.4e-4  0.010 0.0e+0  7.8 0.052 1064  0.0e+0  3     
7877496 202.01  1.960 10265 1056  66.020  8.0e-5  1.720862  8.0e-7  5.270 0.120 0.102 4.7e-4  0.740 1.2e-1  11.5  0.029 1559  1.3e-5  2 1   
10619192  203.01  2.279 20902 500 65.793  1.4e-4  1.485711  1.2e-6  5.682 0.014 0.130 2.4e-4  0.000 0.0e+0  13.8  0.026 1518  1.6e-5  2 NoObs   
9305831 204.01  3.017 7176  430 66.378  3.0e-4  3.246737  5.3e-6  8.855 0.021 0.076 1.4e-4  0.000 1.0e-2  7.9 0.043 1098  6.4e-5  2   1 
7046804 205.01  3.046 10043 554 75.173  2.2e-4  11.720115 1.5e-5  30.400  3.000 0.092 2.0e-3  0.460 3.3e-1  8.3 0.099 647 3.4e-5  2 NoObs   
5728139 206.01  6.269 5001  464 64.981  4.2e-4  5.334076  1.3e-5  6.941 0.011 0.063 9.0e-5  0.002 0.0e+0  8.0 0.062 1102  0.0e+0  2     
3762468 208.01  3.288 9253  99  67.711  1.1e-3  3.003850  1.9e-5  7.443 0.071 0.089 6.6e-4  0.000 0.0e+0  8.5 0.042 1229  5.6e-5  3   1 
10723750  209.01  10.883  5841  209 68.633  1.1e-3  50.789740 3.1e-4  38.120  0.120 0.069 2.1e-4  0.031 2.0e-2  7.6 0.278 522 1.2e-5  2     
10723750  209.02  7.145 2349  147 78.823  3.1e-3  18.795670 3.4e-4  21.051  0.003 0.044 4.0e-2  0.000 1.4e-2  4.9 0.143 728 1.6e-5  2     
10656508  211.01  4.829 7800  91  69.014  1.0e-3  372.108400  1.5e-3  639.120 0.680 0.081 9.6e-2  0.023 3.9e-2  9.6 1.048 273 0.0e+0  3   1 
6300348 212.01  3.592 5153  250 72.231  5.5e-4  5.695840  4.8e-5  12.882  0.000 0.064 1.4e-2  0.000 0.0e+0  6.5 0.064 977 5.3e-5  2     
11046458  214.01  1.485 5803  324 64.742  2.2e-4  3.311862  4.2e-6  9.400 2.800 0.111 3.5e-3  0.930 2.8e-1  12.1  0.044 1119  2.2e-5  2     
6152974 216.01  3.699 5400  146 74.208  9.7e-4  20.172130 1.3e-4  52.370  0.400 0.065 3.8e-4  0.001 0.0e+0  8.2 0.145 635 8.3e-5  2 NoObs   
9595827 217.01  2.838 22161 818 66.414  1.9e-4  3.905089  5.1e-6  11.892  0.017 0.134 1.4e-4  0.000 0.0e+0  10.4  0.048 935 2.0e-5  2   1 
6305192 219.01  5.350 3196  228 65.469  7.8e-4  8.025085  3.7e-5  12.067  0.042 0.051 1.5e-4  0.001 0.0e+0  3.8 0.077 710 1.0e-4  2     
7132798 220.01  2.569 1912  265 65.939  3.8e-4  2.422091  5.3e-6  6.300 3.300 0.041 4.2e-3  0.550 7.2e-1  2.6 0.034 987 6.1e-5  2     
7132798 220.02  2.869 109 12  66.639  7.2e-3  4.125150  1.2e-4  11.370  0.640 0.010 5.2e-4  0.020 0.0e+0  0.7 0.049 822 0.0e+0  4     
3937519 221.01  2.629 3998  283 65.442  3.7e-4  3.413042  7.3e-6  10.544  0.040 0.056 1.6e-4  0.000 0.0e+0  4.4 0.043 935 2.7e-5  2     
4249725 222.01  2.803 1305  65  65.657  1.7e-3  6.312382  5.8e-5  18.280  0.280 0.033 3.9e-4  0.030 0.0e+0  2.1 0.057 613 3.7e-5  2 1   
4249725 222.02  3.231 891 32  63.773  4.4e-3  12.793970 3.0e-4  30.470  0.950 0.026 6.5e-4  0.025 0.0e+0  1.7 0.092 482 3.9e-5  2 1   
4545187 223.01  1.512 1128  67  67.477  1.1e-3  3.177431  1.9e-5  12.000  24.000  0.034 1.3e-2  0.700 1.2e+0  2.7 0.041 964 3.6e-5  2   1 
4545187 223.02  4.026 991 25  80.033  4.0e-3  41.008400 8.4e-4  68.000  381.000 0.030 3.4e-2  0.600 2.4e+0  2.4 0.226 410 0.0e+0  4     
5801571 225.01  1.245 2571  200 74.537  3.2e-4  0.838598  2.2e-6  4.200 1.300 0.049 3.2e-4  0.470 1.4e-1  4.9 0.018 1903  0.0e+0  3   1 
5959753 226.01  3.026 773 39  71.109  2.9e-3  8.308900  1.4e-4  15.000  39.000  0.028 1.4e-2  0.700 1.3e+0  1.6 0.076 595 6.1e-5  3   1 
6185476 227.01  4.697 1304  55  69.566  2.4e-3  17.660760 2.5e-4  42.020  0.570 0.040 3.9e-4  0.031 3.3e-2  2.9 0.110 440 1.9e-5  2 3   
3847907 229.01  2.917 3054  228 67.934  5.0e-4  3.573200  1.0e-5  9.976 0.044 0.049 1.7e-4  0.000 0.0e+0  6.0 0.047 1207  5.9e-5  2   1 
4833421 232.01  4.976 2256  158 67.005  9.5e-4  12.465891 6.7e-5  19.996  0.100 0.043 1.8e-4  0.028 1.7e-2  3.6 0.107 694 3.4e-5  2 NoObs   
4833421 232.02  3.790 354 32  67.018  5.6e-3  5.766070  1.8e-4  11.830  0.360 0.018 4.8e-4  0.010 0.0e+0  1.6 0.064 897 5.6e-5  2 NoObs   
8491277 234.01  4.587 778 53  65.183  2.6e-3  9.613910  1.4e-4  11.000  15.000  0.028 6.7e-3  0.730 9.5e-1  3.5 0.091 897 3.4e-5  2     
8107225 235.01  2.014 661 46  66.817  1.9e-3  5.632479  6.1e-5  21.290  0.510 0.023 4.2e-4  0.003 0.0e+0  1.8 0.060 781 7.9e-5  2   1 
8041216 237.01  3.449 601 50  67.786  2.4e-3  8.508270  1.1e-4  19.700  0.330 0.023 3.1e-4  0.021 0.0e+0  2.3 0.083 834 8.0e-5  2     
7219825 238.01  4.425 472 32  68.094  4.7e-3  17.232170 4.5e-4  23.000  61.000  0.021 9.8e-3  0.700 1.4e+0  2.5 0.135 742 8.5e-5  2 NoObs   
6383785 239.01  2.829 1378  76  71.556  1.3e-3  5.640649  4.3e-5  9.300 5.900 0.038 4.1e-3  0.810 5.6e-1  3.9 0.064 1003  1.6e-4  2   1 
8026752 240.01  4.229 1322  84  71.615  1.6e-3  4.286837  4.1e-5  8.040 0.076 0.033 2.7e-4  0.010 0.0e+0  3.1 0.053 1063  3.5e-5  2   1 
11288051  241.01  3.517 825 46  64.793  2.7e-3  13.821450 2.7e-4  22.000  49.000  0.028 1.2e-2  0.700 1.3e+0  1.7 0.107 516 1.4e-5  2     
3642741 242.01  5.772 3941  193 71.343  9.8e-4  7.258477  4.1e-5  10.183  0.042 0.056 2.0e-4  0.001 0.0e+0  5.7 0.074 850 5.6e-5  2     
4349452 244.01  2.888 1176  211 111.527 4.3e-4  12.720359 3.8e-5  19.100  2.700 0.037 8.1e-4  0.870 2.2e-1  4.5 0.110 865 0.0e+0  2     
4349452 244.02  3.584 395 157 104.706 1.3e-3  6.238550  5.8e-5  7.500 6.300 0.021 2.7e-3  0.840 5.9e-1  2.6 0.068 1101  0.0e+0  2     
8478994 245.01  4.713 575 96  108.239 1.3e-3  39.794540 3.8e-4  67.020  0.570 0.022 1.5e-4  0.017 0.0e+0  2.1 0.215 482 5.3e-6  2 1,2,3   
11295426  246.01  3.438 283 127 106.857 7.0e-4  5.398753  2.7e-5  9.500 6.700 0.017 2.2e-3  0.630 7.8e-1  1.9 0.062 1032  1.2e-5  2 1,2,3   
11852982  247.01  2.058 999 22  114.123 2.3e-3  13.815240 3.2e-4  52.500  2.300 0.031 1.1e-3  0.031 0.0e+0  2.1 0.089 437 1.3e-5  2 1,2,3   
5364071 248.01  2.570 1803  54  103.288 1.3e-3  7.203494  6.5e-5  22.730  0.400 0.039 5.5e-4  0.025 3.3e-2  2.9 0.060 584 5.5e-5  2 3   
5364071 248.02  2.075 1348  28  102.839 2.2e-3  10.914010 1.8e-4  43.100  1.800 0.034 1.1e-3  0.009 0.0e+0  2.5 0.079 509 5.5e-5  2 3   
5364071 248.03  1.638 764 31  105.128 1.9e-3  2.576536  3.3e-5  13.000  38.000  0.027 1.2e-2  0.100 2.0e+0  2.0 0.030 825 6.7e-5  2 3   
9390653 249.01  1.841 1775  74  108.757 8.6e-4  9.549259  5.8e-5  43.000  101.000 0.039 1.4e-2  0.500 1.6e+0  3.1 0.070 519 1.5e-5  2 1,2,3   
9757613 250.01  2.820 2855  74  103.402 1.2e-3  12.282356 9.7e-5  36.320  0.480 0.049 4.8e-4  0.028 3.0e-2  3.6 0.085 491 1.8e-5  2 3   
9757613 250.02  2.120 2011  39  82.882  2.3e-3  17.252040 2.5e-4  34.000  10.000  0.049 1.5e-3  0.810 2.4e-1  3.6 0.107 438 1.8e-5  2 3   
9757613 250.03  1.981 343 15  69.260  4.6e-3  3.543871  7.1e-5  14.500  1.000 0.017 1.0e-3  0.041 0.0e+0  1.3 0.037 744 0.0e+0  4     
10489206  251.01  1.849 2342  82  104.087 8.0e-4  4.164371  2.3e-5  18.370  0.280 0.044 5.0e-4  0.020 2.7e-2  2.9 0.040 653 4.6e-5  2 1,2,3   
11187837  252.01  3.565 2052  45  103.501 2.0e-3  17.604390 2.4e-4  40.000  135.000 0.042 2.2e-2  0.100 2.2e+0  2.7 0.104 406 2.8e-5  2 3   
11752906  253.01  1.769 2157  49  103.602 1.2e-3  6.383240  7.1e-5  31.130  0.810 0.043 7.9e-4  0.043 0.0e+0  2.9 0.054 592 1.4e-5  2 3   
5794240 254.01  1.901 39093 795 103.821 9.0e-5  2.455239  1.6e-6  11.950  0.420 0.184 1.2e-3  0.440 2.0e-1  13.0  0.029 824 2.5e-5  3 NoObs 1 
7021681 255.01  4.116 2457  65  122.826 1.5e-3  27.521560 3.1e-4  54.250  0.700 0.045 4.7e-4  0.018 1.0e-2  3.6 0.149 388 2.5e-5  2 NoObs   
11548140  256.01  1.227 16968 55  102.777 9.3e-4  1.378681  1.2e-5  9.000 2.700 0.123 2.3e-3  0.158 4.8e-2  14.8  0.021 1160  0.0e+0  3   1 
5514383 257.01  2.392 514 33  105.662 2.1e-3  6.883344  9.8e-5  18.000  65.000  0.023 1.4e-2  0.700 1.6e+0  4.0 0.075 1230  0.0e+0  2     
11231334  258.01  5.261 998 39  105.494 1.8e-3  4.157642  6.9e-5  5.200 7.600 0.028 6.9e-3  0.000 1.4e+0  4.5 0.054 1449  0.0e+0  3   1 
8292840 260.01  4.527 94  20  105.786 6.3e-3  10.495770 4.6e-4  17.320  0.520 0.010 2.6e-4  0.012 1.0e-2  1.2 0.097 919 0.0e+0  2     
8292840 260.02  10.730  324 37  178.042 3.9e-3  100.279370  5.2e-4  61.000  127.000 0.018 6.0e-3  0.600 1.4e+0  2.2 0.435 434 0.0e+0  2     
5383248 261.01  3.875 693 45  104.021 2.2e-3  16.238440 1.7e-4  20.000  29.000  0.027 6.7e-3  0.800 8.5e-1  5.6 0.133 929 0.0e+0  2     
11807274  262.01  4.159 111 27  105.626 3.5e-3  7.812790  1.9e-4  7.000 21.000  0.011 4.6e-3  0.900 1.0e+0  1.6 0.081 1106  1.7e-5  2 1,2   
10514430  263.01  4.146 165 13  117.733 8.6e-3  20.718300 1.3e-3  40.100  2.300 0.011 5.8e-4  0.021 5.4e-2  1.5 0.151 682 8.0e-6  3 1,2,3 1 
12024120  265.01  3.181 88  19  102.748 3.6e-3  3.567971  8.3e-5  8.670 0.270 0.009 2.4e-4  0.012 3.6e-2  1.1 0.047 1303  3.2e-5  2 1,2,3   
3425851 268.01  12.037  486 68  108.928 3.2e-3  110.374200  3.0e-3  61.000  73.000  0.021 4.1e-3  0.500 1.1e+0  1.8 0.406 295 1.6e-5  2   1 
7670943 269.01  6.140 89  25  118.099 5.9e-3  18.011360 7.3e-4  12.000  30.000  0.010 3.7e-3  0.800 1.0e+0  1.7 0.143 918 2.3e-5  2 1,2   
6528464 270.01  5.903 105 32  108.033 4.3e-3  12.580840 3.6e-4  16.010  0.340 0.009 1.8e-4  0.010 1.0e-2  0.9 0.101 735 4.8e-5  2 1,2   
6528464 270.02  8.394 139 31  95.044  5.9e-3  33.672050 8.7e-4  31.080  0.650 0.011 2.2e-4  0.017 1.0e-2  1.0 0.195 529 0.0e+0  4     
9451706 271.01  6.983 312 43  105.550 4.1e-3  48.629200 1.4e-3  33.000  48.000  0.018 4.2e-3  0.790 8.7e-1  2.0 0.269 520 1.2e-5  2 1,2,3   
9451706 271.02  6.936 338 66  142.072 2.2e-3  29.392920 3.6e-4  32.900  9.900 0.017 2.1e-4  0.000 0.0e+0  1.8 0.192 615 1.2e-5  3 1,2 1 
3102384 273.01  1.818 281 49  108.067 1.2e-3  10.573667 8.9e-5  46.900  1.000 0.015 2.8e-4  0.016 3.3e-2  1.1 0.093 655 2.3e-5  2 1,2,3   
8077137 274.01  4.511 61  14  108.926 7.2e-3  15.091240 5.5e-4  12.000  63.000  0.009 6.7e-3  0.900 1.2e+0  1.1 0.124 805 1.7e-5  3 1,2,3 1 
10586004  275.01  7.006 156 32  109.824 4.8e-3  15.791420 7.7e-4  14.000  30.000  0.012 4.5e-3  0.600 1.4e+0  1.2 0.121 717 1.3e-5  2 1,2,3   
11133306  276.01  4.699 429 58  143.401 2.3e-3  41.745230 7.7e-4  47.000  65.000  0.021 4.8e-3  0.750 9.3e-1  2.6 0.244 569 1.5e-5  2 1   
11401755  277.01  7.683 421 93  104.680 1.8e-3  16.236750 2.1e-4  16.850  0.100 0.019 1.2e-4  0.029 2.2e-2  2.1 0.124 723 1.7e-5  2 1   
12314973  279.01  8.075 1369  176 109.701 9.1e-4  28.455570 1.9e-4  24.100  8.600 0.035 2.2e-3  0.500 6.2e-1  4.9 0.191 708 1.4e-5  2 1   
12314973  279.02  6.431 213 31  69.942  5.4e-3  15.413040 3.4e-4  13.000  30.000  0.015 6.8e-3  0.700 1.3e+0  2.1 0.127 868 0.0e+0  4     
4141376 280.01  2.578 341 80  113.895 9.8e-4  11.872860 8.1e-5  16.600  5.000 0.020 2.3e-4  0.820 2.5e-1  3.1 0.108 1018  1.8e-5  2 1   
4143755 281.01  8.075 284 57  122.040 2.9e-3  19.556870 4.8e-4  13.000  14.000  0.016 3.1e-3  0.710 8.7e-1  3.7 0.152 930 2.7e-5  2 1,2   
5088536 282.01  5.854 648 112 115.104 1.4e-3  27.508820 2.6e-4  26.000  15.000  0.025 2.7e-3  0.720 6.4e-1  2.8 0.178 620 2.3e-5  2 1   
5088536 282.02  3.231 73  18  72.069  4.8e-3  8.457350  1.7e-4  20.000  124.000 0.008 1.0e-2  0.200 2.9e+0  0.9 0.081 919 0.0e+0  4     
5695396 283.01  3.334 460 37  103.600 2.8e-3  16.091730 3.1e-4  20.000  28.000  0.024 5.3e-3  0.890 6.5e-1  4.7 0.132 930 2.2e-5  2 1,2   
6021275 284.01  2.749 173 20  112.423 3.7e-3  18.011090 4.6e-4  19.800  5.900 0.015 5.8e-4  0.880 2.6e-1  2.5 0.141 859 1.8e-5  2 1,2,3 1 
6021275 284.02  3.423 107 23  102.634 3.9e-3  6.415080  1.7e-4  8.000 26.000  0.012 6.2e-3  0.900 1.1e+0  2.0 0.071 1211  2.2e-5  3 1,2   
6021275 284.03  3.254 106 23  101.862 3.6e-3  6.178240  1.5e-4  7.000 27.000  0.011 6.3e-3  0.900 1.1e+0  1.9 0.069 1228  2.3e-5  3 1,2   
6196457 285.01  5.839 406 30  112.281 5.4e-3  13.748720 5.2e-4  13.000  29.000  0.020 8.0e-3  0.700 1.2e+0  2.1 0.110 757 2.7e-5  2 1,2   
9592705 288.01  6.287 202 57  110.271 2.6e-3  10.275400 1.9e-4  12.720  0.150 0.013 1.4e-4  0.005 0.0e+0  1.5 0.093 878 2.8e-5  2 1   
10386922  289.01  7.838 453 52  124.995 2.6e-3  26.629070 5.4e-4  26.430  0.330 0.019 2.3e-4  0.007 1.7e-2  2.0 0.171 604 1.2e-5  2 1   
10933561  291.01  7.358 339 38  118.154 4.1e-3  31.516050 8.6e-4  33.080  0.580 0.016 2.7e-4  0.016 1.4e-2  1.5 0.196 495 5.1e-5  2 1   
10933561  291.02  2.178 140 16  67.103  4.8e-3  8.129930  1.7e-4  28.000  197.000 0.012 1.7e-2  0.400 2.9e+0  1.0 0.079 780 0.0e+0  4     
11075737  292.01  2.281 219 48  104.841 1.5e-3  2.586650  3.7e-5  9.000 20.000  0.014 5.7e-3  0.200 1.7e+0  2.0 0.038 1478  1.5e-5  2 1,2   
11259686  294.01  5.528 422 32  126.035 3.7e-3  34.436100 1.0e-3  35.000  83.000  0.019 8.0e-3  0.700 1.4e+0  2.2 0.213 565 4.5e-5  2 1   
11547513  295.01  2.882 277 19  104.877 1.8e-3  5.317406  8.5e-5  7.000 33.000  0.017 1.2e-2  0.900 1.2e+0  2.0 0.060 1088  1.3e-5  2 1   
11802615  296.01  5.280 437 25  111.486 3.8e-3  28.860500 1.7e-3  30.000  96.000  0.020 1.1e-2  0.700 1.4e+0  2.4 0.189 619 1.3e-5  2 1   
11905011  297.01  2.911 123 21  105.275 3.5e-3  5.651890  1.9e-4  8.000 27.000  0.013 6.7e-3  0.800 1.2e+0  1.8 0.065 1192  1.5e-5  2 1   
12785320  298.01  2.656 259 17  111.308 3.9e-3  19.963430 5.9e-4  29.000  146.000 0.017 1.4e-2  0.900 1.3e+0  1.7 0.136 610 2.2e-5  3 NoObs   
2692377 299.01  1.996 312 51  103.543 1.2e-3  1.541677  1.3e-5  3.800 9.700 0.018 7.6e-3  0.800 1.1e+0  3.6 0.028 2002  3.1e-5  2 1   
3642289 301.01  3.855 184 34  104.716 2.9e-3  6.002450  1.1e-4  11.910  0.270 0.013 2.4e-4  0.029 4.4e-2  1.6 0.067 1142  7.7e-5  2 1   
3662838 302.01  8.678 540 52  106.996 3.1e-3  24.854670 5.1e-4  22.350  0.230 0.023 2.4e-4  0.020 2.0e-2  3.8 0.179 873 5.8e-5  2 1   
5966322 303.01  6.393 762 64  106.364 2.1e-3  60.929830 8.5e-4  48.000  35.000  0.028 3.6e-3  0.770 6.4e-1  2.9 0.306 426 3.3e-5  2     
6029239 304.01  2.613 604 58  107.909 1.6e-3  8.511982  9.3e-5  18.000  35.000  0.025 7.9e-3  0.800 9.8e-1  5.0 0.087 1199  1.7e-5  2 1   
6063220 305.01  2.354 416 36  104.840 2.2e-3  4.603576  7.2e-5  12.000  29.000  0.020 1.1e-2  0.700 1.4e+0  2.5 0.053 963 1.4e-4  2 1   
6071903 306.01  2.982 550 12  111.366 6.8e-3  24.307700 1.3e-3  71.900  5.500 0.023 1.4e-3  0.011 2.2e-2  3.6 0.168 657 8.5e-5  2 1,2   
6289257 307.01  3.649 224 24  109.269 4.0e-3  19.674450 5.5e-4  42.200  1.400 0.014 4.0e-4  0.008 1.0e-2  1.7 0.148 736 5.2e-5  3 1   
6291837 308.01  6.324 754 55  120.544 2.4e-3  35.590610 5.8e-4  22.000  8.000 0.028 1.6e-3  0.880 3.4e-1  4.7 0.223 699 3.3e-5  2 1   
7050989 312.01  2.721 197 24  108.586 3.6e-3  11.578980 2.9e-4  33.100  1.100 0.013 3.7e-4  0.015 3.7e-2  1.6 0.102 867 6.6e-5  2 1   
7419318 313.01  3.142 547 36  110.635 2.2e-3  18.735640 3.1e-4  25.000  37.000  0.025 6.8e-3  0.870 7.2e-1  3.1 0.139 651 1.3e-5  2 1,2,3   
7419318 313.02  3.223 320 33  112.888 2.6e-3  8.436280  1.5e-4  14.000  39.000  0.018 9.5e-3  0.700 1.3e+0  2.2 0.081 852 1.7e-5  2 1,2   
7603200 314.01  2.452 747 42  110.852 1.5e-3  13.781050 1.6e-4  24.200  7.300 0.029 5.8e-4  0.740 2.2e-1  1.9 0.091 446 2.3e-5  2 1   
7603200 314.02  2.016 558 21  103.999 2.8e-3  23.090400 3.4e-4  73.000  680.000 0.023 3.9e-2  0.700 2.5e+0  1.6 0.128 376 2.3e-5  2 1   
7700622 315.01  4.368 979 68  121.980 1.7e-3  35.591700 4.5e-4  41.000  30.000  0.033 4.9e-3  0.810 5.9e-1  4.8 0.211 526 4.6e-5  2 1   
8008067 316.01  5.048 524 56  117.901 2.0e-3  15.771350 2.2e-4  18.000  26.000  0.022 5.6e-3  0.700 1.1e+0  2.8 0.126 750 1.4e-5  3 1,2   
8121310 317.01  7.268 427 44  139.363 3.0e-3  22.207670 6.0e-4  18.000  33.000  0.020 5.8e-3  0.600 1.2e+0  3.7 0.166 918 9.9e-5  3 1   
8156120 318.01  10.337  1286  44  107.830 2.5e-3  38.584390 3.8e-4  29.990  0.450 0.030 4.8e-4  0.030 3.6e-2  4.4 0.235 671 1.2e-5  3 1   
8684730 319.01  5.395 1793  137 109.625 1.0e-3  46.151150 3.4e-4  54.000  16.000  0.041 2.2e-4  0.390 1.2e-1  4.3 0.248 508 1.7e-5  2 1   
8753657 321.01  2.595 174 39  103.455 2.0e-3  2.426307  3.2e-5  7.270 0.160 0.012 2.2e-4  0.002 0.0e+0  0.9 0.035 1068  0.0e+0  2     
9139084 323.01  3.377 592 11  102.851 7.3e-3  5.836740  2.9e-4  14.500  1.200 0.021 1.4e-3  0.030 8.5e-2  2.9 0.065 1051  1.3e-5  2 1   
9880467 326.01  2.999 890 26  104.034 3.1e-3  8.972970  2.0e-4  19.000  80.000  0.029 2.3e-2  0.600 1.9e+0  0.9 0.050 332 1.4e-5  3 NoObs   
9881662 327.01  2.931 147 30  105.662 2.5e-3  3.254241  5.6e-5  8.974 0.082 0.012 2.4e-4  0.059 0.0e+0  1.3 0.044 1304  2.5e-5  2 1   
11361646  330.01  5.234 281 27  107.533 4.8e-3  7.973980  2.5e-4  7.000 17.000  0.017 7.1e-3  0.800 1.1e+0  2.5 0.081 1021  3.3e-5  3 NoObs   
10285631  331.01  6.374 355 32  103.830 4.7e-3  18.684160 5.9e-4  22.470  0.480 0.017 3.4e-4  0.012 1.0e-2  1.1 0.134 494 4.0e-5  2 1   
10290666  332.01  3.899 221 40  105.088 2.8e-3  5.458491  1.0e-4  11.270  0.220 0.014 2.2e-4  0.038 0.0e+0  1.1 0.060 841 4.7e-5  2 1   
10337258  333.01  6.021 345 24  102.864 3.9e-3  13.284680 2.5e-4  17.183  0.001 0.020 1.3e-1  0.011 1.0e-2  1.9 0.114 843 2.6e-5  2 1   
10470206  335.01  7.474 763 53  129.311 2.4e-3  46.566230 8.3e-4  45.000  95.000  0.026 9.3e-3  0.400 1.6e+0  4.3 0.269 674 2.3e-5  2 NoObs   
10545066  337.01  5.394 324 25  110.716 4.0e-3  19.784040 4.2e-4  28.670  0.780 0.016 4.3e-4  0.011 1.0e-2  1.6 0.146 636 6.3e-5  3 NoObs   
10552611  338.01  2.940 293 27  107.578 3.3e-3  7.010480  1.6e-4  19.240  0.660 0.016 4.3e-4  0.011 3.5e-2  2.3 0.072 940 5.7e-5  3 NoObs   
10587105  339.01  2.424 286 44  103.139 1.7e-3  1.980349  3.1e-5  3.900 9.100 0.018 6.4e-3  0.800 1.1e+0  1.5 0.031 1319  1.8e-5  3 NoObs   
10587105  339.02  3.137 167 17  71.338  5.2e-3  6.416810  1.5e-4  16.600  0.190 0.013 4.3e-4  0.062 0.0e+0  1.1 0.069 884 0.0e+0  4     
10616571  340.01  14.234  21220 172 93.622  7.3e-3  23.673780 5.8e-4  14.366  0.071 0.129 5.2e-4  0.001 1.0e-2  30.4  0.173 862 0.0e+0  3   1 
10878263  341.01  2.980 796 31  109.665 2.6e-3  7.170680  1.3e-4  19.090  0.540 0.026 6.0e-4  0.027 4.2e-2  3.3 0.074 949 4.5e-5  2 1   
10878263  341.02  2.711 300 14  110.612 5.4e-3  4.699750  1.2e-4  14.300  0.800 0.018 7.7e-4  0.011 4.6e-2  2.3 0.056 1091  5.7e-5  2 1   
10982872  343.01  3.315 474 68  103.336 1.3e-3  4.761660  4.4e-5  11.210  0.140 0.020 2.0e-4  0.009 0.0e+0  2.2 0.057 1065  2.9e-5  2 NoObs   
10982872  343.02  2.477 234 47  103.496 1.8e-3  2.024138  2.5e-5  6.593 0.042 0.015 2.1e-4  0.041 0.0e+0  1.6 0.032 1421  3.4e-5  2 1   
11015108  344.01  5.885 1113  70  104.335 1.8e-3  39.309500 5.4e-4  42.000  49.000  0.032 6.7e-3  0.600 1.0e+0  4.0 0.232 564 1.0e-5  2 1   
11074541  345.01  4.816 1246  79  106.189 1.5e-3  29.885690 5.5e-4  37.000  32.000  0.035 6.3e-3  0.720 7.6e-1  5.8 0.192 592 9.9e-6  2 NoObs   
11100383  346.01  2.797 989 20  103.780 4.5e-3  12.924630 4.1e-4  36.000  241.000 0.030 4.5e-2  0.100 3.1e+0  3.4 0.106 684 4.0e-5  2 NoObs   
11194032  348.01  4.622 1888  108 120.363 1.2e-3  28.511090 2.7e-4  51.650  0.430 0.038 2.6e-4  0.018 1.7e-2  5.3 0.180 549 1.0e-5  2 1   
11394027  349.01  2.319 582 38  103.456 1.9e-3  14.386660 2.5e-4  51.700  1.400 0.022 4.4e-4  0.028 4.0e-2  2.8 0.119 772 1.3e-5  2 NoObs   
11395587  350.01  2.580 397 24  110.220 2.7e-3  12.991920 3.3e-4  22.000  96.000  0.020 1.4e-2  0.900 1.3e+0  2.5 0.111 810 1.4e-5  2 1   
11442793  351.01  14.421  8331  210 73.475  1.2e-3  331.645700  1.7e-3  190.340 0.160 0.083 6.4e-3  0.011 3.5e-2  8.5 0.966 266 1.9e-5  3 NoObs   
11442793  351.02  11.981  4236  60  80.098  1.5e-3  210.452600  2.1e-3  142.400 1.600 0.059 6.1e-4  0.001 6.9e-2  6.0 0.713 309 0.0e+0  4     
11442793  351.03  8.006 460 21  91.952  7.8e-3  59.738900 2.2e-3  53.000  713.000 0.019 4.4e-2  0.400 4.0e+0  1.9 0.308 471 0.0e+0  4     
11521793  352.01  4.493 393 21  124.804 4.9e-3  27.082680 9.8e-4  28.000  85.000  0.020 1.0e-2  0.800 1.2e+0  2.4 0.181 621 5.9e-5  2 NoObs   
11566064  353.01  7.068 3685  93  109.530 1.9e-3  152.101100  2.7e-3  95.200  8.300 0.064 1.2e-3  0.880 1.7e-1  8.2 0.589 417 1.5e-5  2     
11568987  354.01  4.503 473 32  104.520 3.4e-3  15.959990 3.7e-4  21.000  51.000  0.022 9.4e-3  0.700 1.3e+0  4.9 0.134 1034  2.6e-5  2 1   
11621223  355.01  2.840 304 38  105.897 2.1e-3  4.903454  7.4e-5  10.000  25.000  0.018 7.7e-3  0.700 1.4e+0  2.0 0.058 1115  3.2e-5  2 1   
11624249  356.01  2.103 1195  143 103.525 5.1e-4  1.827079  6.4e-6  6.000 6.300 0.033 7.1e-3  0.590 9.9e-1  5.8 0.030 1655  2.4e-5  2 NoObs   
12107021  360.01  4.551 150 15  104.581 5.1e-3  5.940420  6.3e-4  9.130 0.410 0.011 4.6e-4  0.030 6.6e-2  1.3 0.065 1075  2.8e-5  3 1   
12404954  361.01  2.513 191 24  104.274 3.1e-3  3.247565  6.9e-5  10.370  0.370 0.013 3.8e-4  0.044 0.0e+0  1.3 0.044 1132  2.7e-5  2 1   
7296438 364.01  4.565 451 28  156.908 2.2e-3  173.900000  1.6e+0  132.000 39.000  0.024 5.8e-4  0.840 2.5e-1  2.6 0.619 313 1.7e-5  3     x
11623629  365.01  6.655 638 83  144.678 1.9e-3  81.737800 1.5e-3  64.000  44.000  0.025 3.2e-3  0.750 6.6e-1  2.3 0.368 363 1.5e-5  2 1,2   
3545478 366.01  4.991 3808  271 140.714 3.6e-4  75.111900 2.1e-4  77.400  3.800 0.064 6.1e-4  0.830 1.5e-1  10.2  0.400 586 1.3e-5  2 NoObs   
